
---------- Begin Simulation Statistics ----------
final_tick                               203532032000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  78089                       # Simulator instruction rate (inst/s)
host_mem_usage                                 669080                       # Number of bytes of host memory used
host_op_rate                                   183877                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  2067.87                       # Real time elapsed on the host
host_tick_rate                               98426131                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   161477007                       # Number of instructions simulated
sim_ops                                     380232841                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.203532                       # Number of seconds simulated
sim_ticks                                203532032000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  69502771                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 39201207                       # number of cc regfile writes
system.cpu.committedInsts                   161477007                       # Number of Instructions Simulated
system.cpu.committedOps                     380232841                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.260440                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.260440                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                 569761085                       # number of floating regfile reads
system.cpu.fp_regfile_writes                277285498                       # number of floating regfile writes
system.cpu.idleCycles                           47636                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               165425                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 13901547                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.874809                       # Inst execution rate
system.cpu.iew.exec_refs                     55883125                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   11399308                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles               120263715                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              44812666                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 56                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                75                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             11400200                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           384378678                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              44483817                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            657376                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             381583774                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                1310788                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                201774                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 166266                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               2170014                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             34                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect         1350                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         164075                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 590929710                       # num instructions consuming a value
system.cpu.iew.wb_count                     381221843                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.561750                       # average fanout of values written-back
system.cpu.iew.wb_producers                 331954634                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.873031                       # insts written-back per cycle
system.cpu.iew.wb_sent                      381255354                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                178837464                       # number of integer regfile reads
system.cpu.int_regfile_writes                78502346                       # number of integer regfile writes
system.cpu.ipc                               0.793374                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.793374                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     85.29% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     85.29% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     85.29% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     85.29% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     85.29% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     85.29% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead                17502      0.00%     85.30% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite                9912      0.00%     85.30% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead        44794420     11.72%     97.02% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite       11389566      2.98%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              382241150                       # Type of FU issued
system.cpu.iq.fp_alu_accesses               290641849                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads           579972779                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses    288642627                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes          294151661                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                     1313171                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.003435                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                    2107      0.16%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%      0.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                1310702     99.81%     99.97% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     99.97% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                     97      0.01%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      9      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                    10      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                   59      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                     56      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                    65      0.00%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                22      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite               44      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               92745539                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          389471081                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     92579216                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          94372879                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  384378512                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 382241150                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 166                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         4145831                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            163992                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            130                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined      7045774                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     203484397                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.878479                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.843825                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           134177141     65.94%     65.94% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             2772491      1.36%     67.30% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             2496049      1.23%     68.53% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             4823846      2.37%     70.90% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             7862531      3.86%     74.76% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            20247820      9.95%     84.71% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             3814000      1.87%     86.59% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7            13892353      6.83%     93.42% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8            13398166      6.58%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       203484397                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.878039                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads               217                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores              157                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             44812666                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            11400200                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               100677720                       # number of misc regfile reads
system.cpu.numCycles                        203532033                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             684                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    16                       # Number of system calls
system.l2bus.snoop_filter.hit_multi_requests            5                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l2bus.snoop_filter.hit_single_requests      1419825                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.l2bus.snoop_filter.hit_single_snoops          269                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.l2bus.snoop_filter.tot_requests        2840931                       # Total number of requests made to the snoop filter.
system.l2bus.snoop_filter.tot_snoops              269                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      1404517                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests       2825508                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups                14074594                       # Number of BP lookups
system.cpu.branchPred.condPredicted          14069501                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect            165463                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             14064126                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                14062456                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.988126                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                    1807                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 13                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups             924                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits                319                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              605                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          182                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts         4144435                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls              36                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts            165162                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    202965312                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.873388                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     3.042687                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0       140087986     69.02%     69.02% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1         1904398      0.94%     69.96% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         4428625      2.18%     72.14% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3          209274      0.10%     72.24% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4        11270613      5.55%     77.80% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5         7170321      3.53%     81.33% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         6852370      3.38%     84.71% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7         1538706      0.76%     85.46% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8        29503019     14.54%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total    202965312                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted            161477007                       # Number of instructions committed
system.cpu.commit.opsCommitted              380232841                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                    55484408                       # Number of memory references committed
system.cpu.commit.loads                      44120798                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                          24                       # Number of memory barriers committed
system.cpu.commit.branches                   13883202                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                  288115755                       # Number of committed floating point instructions.
system.cpu.commit.integer                   147412303                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                  1454                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass       165929      0.04%      0.04% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu    156808392     41.24%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult           17      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv           28      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd          147      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     41.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd     81264736     21.37%     62.66% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     62.66% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu     37683986      9.91%     72.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp           12      0.00%     72.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt     10813714      2.84%     75.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc     21627352      5.69%     81.10% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     81.10% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     81.10% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift     16384120      4.31%     85.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     85.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     85.41% # Class of committed instruction
