
---------- Begin Simulation Statistics ----------
final_tick                               166419861000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  80440                       # Simulator instruction rate (inst/s)
host_mem_usage                                 669080                       # Number of bytes of host memory used
host_op_rate                                   124063                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  1708.86                       # Real time elapsed on the host
host_tick_rate                               97386491                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   137460169                       # Number of instructions simulated
sim_ops                                     212005897                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.166420                       # Number of seconds simulated
sim_ticks                                166419861000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  64428324                       # number of cc regfile reads
system.cpu.cc_regfile_writes                106052089                       # number of cc regfile writes
system.cpu.committedInsts                   137460169                       # Number of Instructions Simulated
system.cpu.committedOps                     212005897                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.210677                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.210677                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    579302                       # number of floating regfile reads
system.cpu.fp_regfile_writes                     1960                       # number of floating regfile writes
system.cpu.idleCycles                           48692                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                 1512                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 10789495                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.274892                       # Inst execution rate
system.cpu.iew.exec_refs                     63520713                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   21557789                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                33657128                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              41965514                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 49                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               179                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             21559938                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           212183261                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              41962924                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts              2826                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             212167377                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                1147763                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                  1908                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                   2976                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               2122265                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            667                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect         1298                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect            214                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 178633606                       # num instructions consuming a value
system.cpu.iew.wb_count                     212132948                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.855427                       # average fanout of values written-back
system.cpu.iew.wb_producers                 152808066                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.274685                       # insts written-back per cycle
system.cpu.iew.wb_sent                      212166331                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                328143096                       # number of integer regfile reads
system.cpu.int_regfile_writes               179814302                       # number of integer regfile writes
system.cpu.ipc                               0.825984                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.825984                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     70.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     70.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     70.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     70.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     70.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     70.06% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead             41962915     19.78%     89.84% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            20981844      9.89%     99.73% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead             494      0.00%     99.73% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite         576113      0.27%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              212170203                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                  578587                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads             1157030                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses       545623                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes             613761                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                        1409                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.000007                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                    1146     81.33%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     81.33% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                     73      5.18%     86.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     86.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      5      0.35%     86.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     6      0.43%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     87.30% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                     55      3.90%     91.20% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                    45      3.19%     94.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                33      2.34%     96.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite               46      3.26%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              211590011                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          589556081                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    211587325                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         211747522                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  212183114                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 212170203                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 147                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined          177358                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued               126                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            111                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined       180137                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     166371170                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.275282                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.210354                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            56215861     33.79%     33.79% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            43296894     26.02%     59.81% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            42091787     25.30%     85.11% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            17136024     10.30%     95.41% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             5577647      3.35%     98.77% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             1375126      0.83%     99.59% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              660852      0.40%     99.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                5499      0.00%     99.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               11480      0.01%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       166371170                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.274909                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads          20972206                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores         20972033                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             41965514                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            21559938                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                85101023                       # number of misc regfile reads
system.cpu.numCycles                        166419862                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             690                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    17                       # Number of system calls
system.l2bus.snoop_filter.hit_multi_requests          966                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l2bus.snoop_filter.hit_multi_snoops            3                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l2bus.snoop_filter.hit_single_requests      1379165                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.l2bus.snoop_filter.hit_single_snoops         7801                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.l2bus.snoop_filter.tot_requests        2759611                       # Total number of requests made to the snoop filter.
system.l2bus.snoop_filter.tot_snoops             7804                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests       708096                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests       1432745                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups                10801298                       # Number of BP lookups
system.cpu.branchPred.condPredicted          10796089                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect              1614                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             10790443                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                10788810                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.984866                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                    1883                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 15                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups             929                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits                351                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              578                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          187                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts          176010                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls              36                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts              1273                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    166347792                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.274474                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.819141                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        80144883     48.18%     48.18% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        44170846     26.55%     74.73% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        10869923      6.53%     81.27% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        10099635      6.07%     87.34% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4           65545      0.04%     87.38% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5        10489216      6.31%     93.68% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6        10486406      6.30%     99.99% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7            1100      0.00%     99.99% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8           20238      0.01%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total    166347792                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted            137460169                       # Number of instructions committed
system.cpu.commit.opsCommitted              212005897                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                    63480702                       # Number of memory references committed
system.cpu.commit.loads                      41958741                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                          24                       # Number of memory barriers committed
system.cpu.commit.branches                   10770812                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                     543317                       # Number of committed floating point instructions.
system.cpu.commit.integer                   212002470                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                  1498                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass         2060      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu    148521546     70.06%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult           16      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv           28      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd          147      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd           16      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu          664      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp           12      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt          274      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc          432      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     70.06% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     70.06% # Class of committed instruction
